"tconst","averageRating","numVotes"
"tt14290440",5.2,26
"tt14291644",6.8,6
"tt14292824",9.2,5
"tt14295532",8.1,44
"tt14295740",6.6,19
"tt14295822",5.6,7
"tt14295890",8.2,13
"tt14296038",6.6,126
"tt14296046",7.3,34
"tt14296462",5,10
"tt14296770",8.1,96
"tt14296844",9.2,12
"tt14296996",5.7,265
"tt14298658",4,2152
"tt14300330",6.4,148
"tt14301316",6.8,953
"tt14301876",9.7,6
"tt14302020",8.6,224
"tt14302056",3.8,157
"tt14302350",4.6,266
"tt14302518",7.7,483
"tt14303754",7.2,49
"tt14305230",8,13
"tt14306070",6.4,14
"tt14306676",7.9,30
"tt14306934",5.4,8
"tt14307470",6.8,1656
"tt14308046",7.1,18
"tt14308256",3.2,9
"tt14308404",8.4,5
"tt14308856",8.9,26
"tt14309400",6.1,17
"tt14309586",8.3,6
"tt14311916",7.5,6
"tt14312540",6.5,17
"tt14312582",7.3,9
"tt14312836",6.2,124
"tt14313304",9.3,7
"tt14314450",6,124
"tt14315482",8.8,14
"tt14315542",6.5,6298
"tt14315926",5.6,47
"tt14316162",9.2,12
"tt14316580",9.1,14
"tt14316618",9.5,13
"tt14316932",9.5,15
"tt14317048",7.8,24
"tt14317228",4.6,5
"tt14317586",8.9,9
"tt14318392",5.4,134
"tt14318406",6.8,537
"tt14319674",7.2,1038
"tt14320320",8,10
"tt14321330",5.7,115
"tt14321392",7.7,10
"tt14321632",6.7,1582
"tt14321914",7.3,3431
"tt14322058",8.1,67
"tt14322108",6.9,182
"tt14323890",7.1,268
"tt14324022",6.8,17
"tt14324648",5.9,62
"tt14324868",4.3,33
"tt14325620",7.3,387
"tt14326412",7,267
"tt14327726",8.9,179
"tt14327992",7.6,22
"tt14328346",9.7,7
"tt14328458",7.2,13
"tt14329680",5.8,146
"tt14329766",4.9,77
"tt14329872",5.9,17
"tt14330440",8.7,863
"tt14330574",7.9,156
"tt14331826",7.2,62
"tt14333204",8.5,44
"tt14334578",6.6,257
"tt14336870",6.5,6
"tt14337178",8.3,40
"tt14337216",9.3,19
"tt14338322",7,25
"tt14338604",5.6,10
"tt14339170",5.9,19
"tt14339392",7.6,121
"tt14341410",5.8,10
"tt14341738",6,75
"tt14342244",5.1,141
"tt14342266",6.7,59
"tt14343590",7.5,7
"tt14344110",9.1,8
"tt14344266",8.3,3827
"tt14344354",6.2,644
"tt14344360",5.5,33
"tt14344678",6.2,15
"tt14344686",7,12
"tt14344724",7.1,47
"tt14344804",6.5,7
"tt14345576",7.8,6
"tt14346954",7.1,632
"tt14348964",5.3,117
"tt14349008",6.5,9
"tt14349348",10,7
"tt14349596",6,6
"tt14350234",7.4,990
"tt14351550",5.8,16
"tt14351748",6.3,3418
"tt14352500",4,27
"tt14352668",6.1,19
"tt14352770",6.6,10
"tt14352818",2.5,20
"tt14353828",3.4,21
"tt14354514",7.3,122
"tt14354612",7.8,46
"tt14354984",6.7,1736
"tt14356452",8.9,19
"tt14357568",7.8,199
"tt14357586",7.5,157
"tt14358418",9.2,28
"tt14359536",7.2,47
"tt14359616",6.9,12
"tt14360120",6.4,11
"tt14361280",7.9,18
"tt14361986",8,100
"tt14362156",7.1,621
"tt14362262",7.9,2075
"tt14362274",9.4,5
"tt14362528",6.8,27
"tt14362652",5.6,18
"tt14363298",7.8,9
"tt14363574",5.7,305
"tt14364578",8.3,28
"tt14364666",7.4,16
"tt14364876",6.7,3887
"tt14365118",8.7,85
"tt14365434",5.1,76
"tt14367054",8.1,67
"tt14367168",7.5,5216
"tt14368598",7.1,89
"tt14368638",7.5,2704
"tt14368816",5,41
"tt14368830",7.6,68
"tt14368970",8.2,227
"tt14369056",5.8,5184
"tt14369390",5.8,87
"tt14369598",6.4,140
"tt14369906",8.1,59
"tt14369952",7.6,804
"tt14370856",6.5,52
"tt14370928",8.6,9
"tt14371354",4.7,34
"tt14371376",7.4,826
"tt14371574",8.9,13
"tt14371738",7.4,7
"tt14371840",8,5
"tt14372080",6.8,182
"tt14372194",2.7,220
"tt14372736",9.7,6
"tt14374066",6.4,8
"tt14376098",7.1,261
"tt14376166",6.4,796
"tt14376218",8,8
"tt14376656",5.2,106
"tt14376958",8,699
"tt14377292",7,194
"tt14377480",7.3,682
"tt14377774",8.1,27
"tt14378374",4.6,55
"tt14378870",6,222
"tt14379784",7.6,21208
"tt14381860",5.2,15
"tt14383614",3.6,38
"tt14385526",9.8,11
"tt14385558",6.5,386
"tt14386136",7.1,106
"tt14386466",4.3,11
"tt14389824",8.2,5
"tt14389834",7.1,15
"tt14390120",4.2,66
"tt14390970",8.3,1115
"tt14391196",5.8,21
"tt14391474",6.5,196
"tt14391816",6,27
"tt14392198",7.6,81
"tt14392248",9.2,300173
"tt14395312",8,562
"tt14395696",5.5,209
"tt14395722",5,300
"tt14396100",8.5,8
"tt14396202",7.1,679
"tt14396930",7.6,51
"tt14398168",9.7,7
"tt14398478",7,13
"tt14398500",5.7,1571
"tt14399090",8.5,6
"tt14400760",7.4,107
"tt14400866",6.7,932
"tt14401532",7.8,54
"tt14401604",6.1,1402
"tt14402214",8.2,940
"tt14402938",5.7,38
"tt14403070",7.5,37
"tt14403160",7.7,24
"tt14403178",8.1,89164
"tt14403246",6.6,12
"tt14403458",9.2,39
"tt14403668",8,14
"tt14403784",8.4,695
"tt14404174",6.2,1031
"tt14404324",7.1,435
"tt14404654",7.9,81
"tt14404782",7.5,11
"tt14405138",6.8,31
"tt14405166",7.2,56
"tt14405172",9,56
"tt14405344",6.6,74
"tt14405546",6.6,45
"tt14406000",6.3,256
"tt14406672",7,126
"tt14407908",7.4,85
"tt14408016",6.4,1497
"tt14408130",6.9,490
"tt14408332",7.7,86
"tt14408764",5.6,81
"tt14409756",8.7,10
"tt14409846",7.5,466
"tt14411808",6.9,2341
"tt14411816",7,2295
"tt14412362",6.6,3734
"tt14412584",7.8,9
"tt14412928",3.7,1014
"tt14413018",8,947
"tt14413392",5.1,9
"tt14414246",7.2,161
"tt14415190",8.8,293
"tt14416558",7.4,69
"tt14416894",6.4,11
"tt14417144",7,675
"tt14417270",7,15
"tt14417370",6.8,125
"tt14417794",7.5,105
"tt14417802",5.9,223
"tt14417984",7.6,13
"tt14419028",5.6,23
"tt14419484",9,6
"tt14420160",6.1,10
"tt14420552",7.9,8572
"tt14423448",6.7,27
"tt14423744",8,51
"tt14424084",8.4,7
"tt14425364",7.4,5
"tt14426252",3.6,27
"tt14426644",8.1,365
"tt14431178",4.4,14
"tt14431510",5.7,34
"tt14432052",7.5,35
"tt14432384",6,452
"tt14432724",8.8,14
"tt14433104",7.1,17
"tt14433226",6.6,7
"tt14433228",5.7,9
"tt14433418",8.2,12
"tt14433522",6.8,14
"tt14433820",6.5,8
"tt14433846",5.5,381
"tt14435034",8.8,13
"tt14435292",8.4,29
"tt14436874",9.4,50
"tt14437120",7.8,14
"tt14438294",6.4,114
"tt14438482",8.2,9
"tt14438518",6.6,85
"tt14438536",4.5,30
"tt14439476",6.9,40
"tt14439938",4.9,16
"tt14440068",7.6,2795
"tt14440878",7.8,641
"tt14442054",4.2,482
"tt14442258",5.6,15
"tt14443176",1.8,111
"tt14443540",7.8,53
"tt14443768",7.5,33
"tt14444024",5.6,45
"tt14444222",5.4,205
"tt14444478",9.3,6
"tt14444664",6.3,37
"tt14444722",6.5,26
"tt14445502",5.4,604
"tt14445576",6.2,148
"tt14445582",4.7,79
"tt14446298",8.6,12
"tt14446568",6.6,22
"tt14447042",6.3,164
"tt14449470",6.5,5299
"tt14452228",7.3,7930
"tt14452674",7.1,31
"tt14452776",8.4,99316
"tt14452854",6.1,42
"tt14453538",5.9,145
"tt14454124",10,5
"tt14454896",7.8,27
"tt14456034",8,13
"tt14456038",7.4,7
"tt14456264",8.3,20
"tt14456406",4.2,111
"tt14456526",6.9,242
"tt14456590",9.2,391
"tt14456760",5.7,523
"tt14456880",4.9,385
"tt14457622",8.5,18
"tt14459216",9.1,352
"tt14459298",8.5,15
"tt14460162",6,13
"tt14460684",7.6,4320
"tt14461626",8.5,6
"tt14461842",8.6,8
"tt14463370",5.5,21
"tt14463542",6.8,3111
"tt14463608",6.2,1184
"tt14464588",1.8,31
"tt14465256",2.1,9
"tt14465448",7.9,8
"tt14465474",6.8,196
"tt14465492",5.3,6
"tt14465742",5.7,8
"tt14465950",5.4,618
"tt14465966",7.1,152
"tt14466018",8.2,6021
"tt14466190",6.5,2119
"tt14466294",5.6,1492
"tt14466362",6.3,1983
"tt14466750",8,103
"tt14468166",4.7,18
"tt14470072",6.8,421
"tt14470620",8.7,384
"tt14470688",6,133
"tt14470714",8.9,32
"tt14471346",7.6,684
"tt14471414",1.6,29
"tt14471602",5.9,1731
"tt14472170",7,44
"tt14472636",4.5,353
"tt14472762",6.5,144
"tt14473896",7.5,3127
"tt14475350",4.7,148
"tt14475440",2.8,118
"tt14476236",6.9,1321
"tt14476244",6.7,1027
"tt14477782",10,9
"tt14478162",5.3,913
"tt14478570",8.9,54
"tt14479078",8.3,14181
"tt14479956",5.8,8
"tt14481604",5.4,21
"tt14481866",5.4,47
"tt14482296",7.5,990
"tt14482382",7,16
"tt14482414",4.4,27804
"tt14482486",6.5,80
"tt14482550",7.6,735
"tt14482616",6.9,159
"tt14482824",8.7,7
"tt14483398",8.3,7
"tt14483976",7.6,21
"tt14484374",7,402
"tt14484756",9.5,78
"tt14484804",7.1,17
"tt14485044",5.4,32
"tt14485112",5.9,113
"tt14486660",8.4,6
"tt14486722",6.7,4118
"tt14486948",6.7,8493
"tt14487372",5.2,25
"tt14487456",5.5,14
"tt14488438",8.2,40
"tt14488716",5.6,14
"tt14488928",4.3,146
"tt14489130",7.1,233
"tt14489160",6.9,42
"tt14489236",8.1,25
"tt14489278",7.4,16
"tt14489504",6.4,39
"tt14490626",7.6,187
"tt14490706",6.6,8221
"tt14490952",6.7,214
"tt14490964",6.3,92
"tt14491186",9.4,7
"tt14491196",7.6,36
"tt14491224",2.5,63
"tt14491688",5.5,30
"tt14492912",6.4,46
"tt14494422",3.4,339
"tt14494456",9,75
"tt14494718",3.8,21
"tt14494806",5.3,207
"tt14494826",4,36
"tt14494894",6.8,374
"tt14494902",8.6,18
"tt14494938",5.6,2460
"tt14495216",7.7,55
"tt14495340",8,14
"tt14496518",7.8,6
"tt14496552",8.4,51
"tt14497932",7.7,408
"tt14497980",5.8,52
"tt14500082",5.6,22671
"tt14500268",6.6,52
"tt14500390",5.2,24
"tt14500646",5.6,32
"tt14500844",7.1,19
"tt14500858",8,6
"tt14501126",6.9,332
"tt14502322",5.6,70
"tt14502402",8.2,538
"tt14502674",7.6,60
"tt14502728",6.5,7127
"tt14502780",6.3,195
"tt14502910",7.2,24
"tt14504074",6.7,8
"tt14506186",6.6,595
"tt14506314",7.6,5
"tt14506388",7.2,28
"tt14507242",3.4,42
"tt14507354",6.9,6483
"tt14508452",8.9,11
"tt14509156",5.6,898
"tt14509386",5.5,28
"tt14510556",6,68
"tt14511134",8.7,7
"tt14512648",7.1,164
"tt14512790",7.6,8
"tt14515132",6,24
"tt14515268",8.8,13
"tt14518136",7.2,831
"tt14518284",7.1,7130
"tt14518430",7.9,931
"tt14518610",7.2,1739
"tt14518692",7.3,4556
"tt14518756",8.4,15787
"tt14518948",6.7,155
"tt14519116",6,65
"tt14520400",6.9,42
"tt14520874",8.1,83
"tt14521046",8,83
"tt14521376",6.6,35
"tt14521600",8.6,923
"tt14524842",7.3,900
"tt14524878",7.5,465
"tt14524948",6.3,12
"tt14525508",8,28
"tt14525622",5.2,83
"tt14526372",7.4,17
"tt14526738",8.1,9
"tt14526750",9,7
"tt14527610",7.2,2319
"tt14527620",8.1,773
"tt14527650",6.8,1275
"tt14527704",8.4,242
"tt14528694",8.5,8
"tt14530150",9.6,21
"tt14531126",8.2,13
"tt14531736",8.2,12
"tt14531842",7.8,11145
"tt14531916",6.1,11
"tt14532380",5.6,1006
"tt14532744",7.5,813
"tt14533598",7.5,255
"tt14533970",7.6,179
"tt14534474",8.4,41
"tt14534548",7.2,32
"tt14534600",7.2,8
"tt14535092",8.4,521
"tt14536364",8.2,118
"tt14537060",2.9,544
"tt14538210",6.6,2267
"tt14538446",7.8,96
"tt14538516",8.4,9
"tt14538546",7.2,13
"tt14539052",5.6,205
"tt14539670",6.4,80
"tt14539756",6.6,43
"tt14540210",6,5
"tt14540418",6.6,22
"tt14540468",7.7,781
"tt14540504",6.5,23
"tt14540706",8.7,120
"tt14540710",7.5,9
"tt14540924",5.6,390
"tt14541400",5.7,7
"tt14542020",6.3,75
"tt14542132",6.6,25
"tt14542516",8,108
"tt14542660",7.9,57
"tt14542924",8.2,56
"tt14543274",2.9,9
"tt14544062",8.3,35
"tt14544190",8.3,5035
"tt14544336",6.7,175
"tt14544358",7.2,10
"tt14544488",6.8,6
"tt14544576",7.8,5
"tt14544588",5.9,646
"tt14544732",7.6,1543
"tt14544786",7.3,46
"tt14544908",5.2,496
"tt14545220",7.5,174
"tt14545226",7,374
"tt14545230",6.9,89
"tt14545236",7.9,566
"tt14545242",6,50
"tt14545248",8.5,657
"tt14545256",6.4,122
"tt14545258",7.8,23
"tt14545262",6.6,84
"tt14546376",6.8,16
"tt14547318",6.6,47
"tt14547620",9.5,21
"tt14547672",7.7,58
"tt14548048",6.8,21
"tt14548106",5.2,116
"tt14550060",6.4,460
"tt14550644",6.3,372
"tt14550892",6.2,8
"tt14551046",6.5,108
"tt14551378",9.4,7
"tt14551514",7.2,51
"tt14551712",7.5,75
"tt14555372",6.8,96
"tt14555550",6.1,103
"tt14555886",8.4,8
"tt14556544",2.4,748
"tt14557218",6.4,32
"tt14557260",6.2,42
"tt14557472",7.3,289
"tt14558042",8.7,7
"tt14558054",7.4,133
"tt14558360",8.2,8
"tt14558612",7.8,10
"tt14558658",8.4,5
"tt14560286",4.4,67
"tt14560506",8.8,12
"tt14561432",7.6,26
"tt14562826",2.7,276
"tt14562984",7.2,16
"tt14563076",7.5,6
"tt14563172",6.5,26
"tt14563530",7.9,47
"tt14564578",6.9,32
"tt14564848",8.6,17
"tt14564864",5.9,158
"tt14564872",8.2,10
"tt14565112",5.7,13
"tt14566142",8.2,6
"tt14566786",9,29
"tt14567398",7.8,5
"tt14568878",4.3,62
"tt14571176",8.5,13
"tt14571682",8.6,27
"tt14571768",8.7,72
"tt14572344",9.1,2767
"tt14574154",6.8,885
"tt14576634",6.9,13
"tt14576708",6.9,400
"tt14577014",6,38
"tt14577428",7.7,15
"tt14578626",6.3,432
"tt14578636",6.5,11
"tt14579150",8.3,7
"tt14579340",8.2,35
"tt14579824",5.1,8
"tt14583656",6.1,50
"tt14583882",6.4,10
"tt14584108",5.5,370
"tt14584394",8.2,1570
"tt14584730",5.6,63
"tt14584834",8.4,25
"tt14585654",8.6,9
"tt14586544",7.2,5110
"tt14586726",8.8,52
"tt14588142",6.7,52
"tt14588158",6.9,886
"tt14588348",6.7,74
"tt14588950",5.9,19
"tt14589246",4.8,248
"tt14589482",7.2,44
"tt14589904",5.6,2576
"tt14590198",9.2,13
"tt14590206",5.9,32
"tt14590210",6.5,994
"tt14590434",8.2,46
"tt14591264",7.1,26
"tt14591354",8,114
"tt14592026",7.3,64
"tt14592352",8.3,120
"tt14592684",5,26
"tt14593324",7.7,197
"tt14595212",3.4,11
"tt14595950",5.2,775
"tt14596212",6.3,4801
"tt14596414",7.9,2298
"tt14596618",7.3,22
"tt14596630",8.2,2432
"tt14596714",6.8,142
"tt14597228",7.8,457
"tt14597322",7.5,38
"tt14597334",7.9,392
"tt14597982",7.7,125
"tt14598706",4.1,24
"tt14599256",7.9,637
"tt14599306",5.9,819
"tt14599578",8,295
"tt14599622",8.7,1988
"tt14599796",6.4,7
"tt14599870",8.3,116
"tt14599888",7.6,927
"tt14599926",8.2,412
"tt14599980",7.1,15
"tt14603362",6.5,25
"tt14603390",7,22
"tt14603402",3.8,59
"tt14604096",6.5,11
"tt14604232",6.2,42
"tt14605668",7.1,13
"tt14605942",7.3,6
"tt14606002",8.3,21
"tt14606004",7.3,13
"tt14606030",8.1,25
"tt14606108",6.2,13
"tt14607208",7.9,40
"tt14609428",7.9,4510
"tt14609502",7.3,295
"tt14609542",6.3,465
"tt14609588",8.3,407
"tt14610240",6.4,5
"tt14611486",6.8,25
"tt14611738",6.4,386
"tt14611902",8.1,62
"tt14612294",7.2,13
"tt14614752",6.2,18
"tt14614944",7.8,11
"tt14615598",7.4,38
"tt14616078",7.8,138
"tt14616178",8.4,51
"tt14617414",8.7,29
"tt14617552",7.1,12
"tt14617790",9.5,9
"tt14618196",9.4,11
"tt14619494",8,94
"tt14622140",5.1,23
"tt14622228",4.3,11
"tt14622682",5.6,938
"tt14622694",7.7,7
"tt14623166",4,11
"tt14624458",7.6,17
"tt14624786",6.4,338
"tt14624836",5.6,12
"tt14626352",7.8,7840
"tt14627480",7.6,201
"tt14627626",9,223
"tt14628808",7.4,33
"tt14629520",7,14
"tt14629712",2.4,473
"tt14629964",9.5,12
"tt14630952",7.9,23
"tt14631500",6.4,10
"tt14631860",7.9,11
"tt14635544",5.8,7
"tt14635700",4,12
"tt14635778",7,15
"tt14636226",5.5,118
"tt14636456",6.9,12
"tt14637886",6.9,66
"tt14639548",6.5,58
"tt14639598",5.4,473
"tt14640072",4.9,12
"tt14641098",7.6,2187
"tt14642342",7.6,1462
"tt14643476",6.9,24
"tt14643516",4.7,10
"tt14643548",3,97
"tt14643904",7.5,16
"tt14644428",6.3,716
"tt14644726",7,784
"tt14645126",8,6
"tt14648296",7.7,181
"tt14648592",6.3,106
"tt14648632",7.8,31
"tt14649938",6.6,67
"tt14650074",8.8,119610
"tt14650246",6.5,6
"tt14652474",4.6,151
"tt14654710",8.8,30
"tt14655298",5.6,351
"tt14655564",3.1,117
"tt14656362",8.2,29
"tt14657574",5.6,84
"tt14659472",8.4,111
"tt14659890",7,10
"tt14660728",8.4,7
"tt14661314",5.9,11
"tt14661676",10,6
"tt14661936",7.1,17
"tt14662664",5,16
"tt14663146",7.6,17
"tt14663198",8,37
"tt14663546",6.6,21
"tt14663580",5.7,25
"tt14663624",7,26
"tt14663694",7.4,36
"tt14663856",6.7,198
"tt14663936",3.4,45
"tt14663974",7.1,163
"tt14664222",5.4,23
"tt14664414",8.3,37119
"tt14667582",4.3,149
"tt14667600",9.2,35
"tt14667630",9.1,11
"tt14668426",7.7,111
"tt14669108",6.7,487
"tt14669850",6.9,1008
"tt14670500",3.6,14
"tt14670606",8.6,116
"tt14670820",6.5,260
"tt14671128",8.6,8
"tt14671508",6.3,382
"tt14671640",7.3,4316
"tt14671678",6.4,2575
"tt14672928",7.5,79
"tt14673234",7.3,221
"tt14673336",8.9,12
"tt14673374",6.4,24
"tt14673736",6.6,34
"tt14674042",7.8,75
"tt14674086",8.2,14568
"tt14674398",7.7,9
"tt14674526",6.7,27
"tt14675328",5.2,276
"tt14675430",6.7,294
"tt14675456",6.4,141
"tt14676084",8.4,123
"tt14676562",6.4,810
"tt14676680",7.9,95
"tt14677188",6.8,154
"tt14677314",6.2,65
"tt14677820",8.7,20
"tt14677850",7.9,950
"tt14678634",8,29
"tt14679942",7.2,612
"tt14680572",6.1,11
"tt14680796",7.4,37
"tt14681678",7.3,57
"tt14682072",7.3,22
"tt14682792",4.7,119
"tt14682860",7.4,64
"tt14683804",8.4,98
"tt14683844",7.8,11
"tt14684086",6.8,338
"tt14685246",9.6,51
"tt14687098",6.4,65
"tt14687200",8.5,2239
"tt14687370",6.2,238
"tt14687406",8.3,38
"tt14688458",8.1,32735
"tt14688708",8.2,5
"tt14689620",6.4,8337
"tt14690014",6.2,84
"tt14690094",3.4,372
"tt14690100",6.2,93
"tt14690344",6.6,1681
"tt14690428",7.2,46
"tt14690552",6.8,830
"tt14691120",8.1,527
"tt14691342",7.2,15
"tt14691382",6.8,1540
"tt14691616",7.4,2765
"tt14691760",6.5,667
"tt14694580",7.7,129
"tt14694762",6.6,121
"tt14694972",8.5,16
"tt14695316",6.9,29
"tt14695788",5.8,258
"tt14701784",3.7,223
"tt14702308",6.6,330
"tt14702312",5.1,118
"tt14702384",6.2,6
"tt14702934",6.7,9
"tt14703052",6.6,15
"tt14703382",6.9,131
"tt14703710",5.3,27
"tt14706578",4.6,313
"tt14706922",5.9,114
"tt14707222",6.9,338
"tt14708338",6.2,345
"tt14708510",6.8,1947
"tt14708610",9.2,10
"tt14708616",8.2,30
"tt14708692",9.1,23
"tt14710628",6.9,264
"tt14710668",4.8,76
"tt14713552",8.5,652
"tt14713752",8.7,9
"tt14714026",6.5,56
"tt14714614",8.4,19
"tt14714724",6.5,98
"tt14715548",5.7,154
"tt14716084",8.2,10
"tt14716434",6.5,233
"tt14717768",9,7
"tt14718808",8,12
"tt14719276",3,3300
"tt14719806",8,182
"tt14719944",8.5,42
"tt14719956",7.1,48
"tt14720104",8.8,8
"tt14720912",9.2,7
"tt14721396",6.6,31
"tt14721404",1.9,152
"tt14721410",6.4,12
"tt14721554",7.7,700
"tt14721574",6.5,8
"tt14721642",7.2,8
"tt14721670",6.3,576
"tt14721926",7.7,836
"tt14722016",10,9
"tt14722086",6.4,24
"tt14722296",5.8,21
"tt14722418",6,328
"tt14722484",7.6,9
"tt14722644",7.4,100
"tt14723016",8.2,33
"tt14723254",6.6,11
"tt14725340",7.1,165
"tt14726182",6.3,47
"tt14726574",9.5,36
"tt14727432",5,113
"tt14728056",7.2,3510
"tt14728224",9.4,12
"tt14728968",7.7,320
"tt14729094",7.2,1036
"tt14729118",7.8,1289
"tt14730768",8.1,1317
"tt14731416",8,62
"tt14731504",7.4,287
"tt14731794",7.1,898
"tt14731978",7.3,270
"tt14732120",6.9,295
"tt14733466",6.9,4040
"tt14734228",7.2,2474
"tt14734578",6.6,1079
"tt14734616",8.2,47
"tt14735108",6.2,67
"tt14735234",6.7,48
"tt14735266",7.6,59
"tt14735378",8.8,8
"tt14735382",6.1,991
"tt14735612",7.1,472
"tt14736294",9.9,7
"tt14738282",9.4,5
"tt14738480",7.9,509
"tt14740292",3,7
"tt14740294",7.6,10
"tt14740742",7.3,79
"tt14741098",7.1,28
"tt14741180",6.6,53
"tt14741708",8.8,336
"tt14742022",6.9,8
"tt14742232",7.4,5
"tt14743620",4.6,41
"tt14743640",6.4,69
"tt14746204",5.9,28
"tt14746934",7.6,944
"tt14747018",5.6,18
"tt14747032",4.8,15
"tt14747972",7.3,416
"tt14748372",6.7,10
"tt14750070",7.6,423
"tt14750652",7.5,532
"tt14751454",9.2,14
"tt14752896",9,10
"tt14753076",7.1,7
"tt14753620",8.1,1899
"tt14753994",5.2,75
"tt14755298",8.6,12
"tt14757864",7.4,25
"tt14758812",4,51
"tt14759406",7.1,3795
"tt14759574",7.3,7723
"tt14760138",7.3,58
"tt14760316",8.8,523
"tt14760960",2.2,171
"tt14761458",7.3,6
"tt14761860",6.4,4421
"tt14764474",6.9,141
"tt14765120",8,7
"tt14766742",9,90
"tt14766834",7.7,418
"tt14769698",6.9,16
"tt14770480",4.3,823
"tt14772170",6.6,2050
"tt14773380",7,16
"tt14773642",5,1325
"tt14774018",1.7,11
"tt14775320",6.9,25
"tt14777294",6.8,16
"tt14778806",7.2,87
"tt14778968",8.5,27
"tt14779066",8.3,16
"tt14779088",8.6,509
"tt14779136",10,5
"tt14779560",6.9,8
"tt14779804",7.4,1472
"tt14779856",7.5,85
"tt14780992",7.2,27
"tt14781024",7.6,7253
"tt14782352",8.1,15
"tt14783642",7.4,44
"tt14783936",5.8,18
"tt14784770",2.9,99
"tt14784852",8.8,78
"tt14786700",6.7,194
"tt14787632",8.4,27
"tt14790460",8.2,32
"tt14790824",8.6,10
"tt14792320",7.4,39
"tt14792336",7.3,112
"tt14792342",7.7,169
"tt14792350",8.2,205
"tt14792896",6.4,4167
"tt14792930",7.3,13
"tt14792970",6.2,55
"tt14793392",7.8,26
"tt14795396",8.9,35
"tt14796940",8.8,116
"tt14797226",8.1,10
"tt14797338",8.4,14
"tt14797400",8.9,11
"tt14797600",5.8,25
"tt14797856",8.8,5
"tt14798104",6.6,257
"tt14798252",7.8,6
"tt14798720",9.1,10
"tt14798768",6.2,6
"tt14802952",8.2,119
"tt14803120",9.4,599
"tt14803142",4.7,19
"tt14803240",3.2,10
"tt14803878",5.4,50
"tt14805354",8.5,8
"tt14805358",7,5
"tt14805390",7.9,55
"tt14808804",9,18
"tt14809012",7.6,16
"tt14809374",6.3,7
"tt14809510",6.4,22
"tt14809614",6.1,213
"tt14810290",8.5,16
"tt14810626",6.8,1782
"tt14811602",6,80
"tt14811630",6.3,34
"tt14811706",6,30
"tt14811754",6.7,44
"tt14812498",6.2,87
"tt14812892",6.4,5
"tt14813274",6.9,272
"tt14813356",5.3,129
"tt14813972",8.7,1718
"tt14814006",6.6,2228
"tt14814162",9.5,65
"tt14814570",5.3,834
"tt14814620",5.8,5
"tt14815774",6.7,2202
"tt14816042",7.8,69
"tt14817760",9,10
"tt14818442",5.5,28
"tt14818454",6.5,356
"tt14818618",7.7,68
"tt14819262",6.8,81
"tt14819828",8.1,16725
"tt14819918",6.1,21
"tt14820018",7.2,16
"tt14820482",8.3,7472
"tt14820718",8.3,13
"tt14820762",8.2,12
"tt14820788",5.7,26
"tt14821384",7.2,368
"tt14821414",6.8,107
"tt14821454",5.8,141
"tt14821886",5.7,506
"tt14822070",9.2,129
"tt14823452",7.6,344
"tt14824478",7.3,22
"tt14824518",8.3,300
"tt14825196",7.2,6
"tt14825286",8,378
"tt14825858",5.3,1465
"tt14825954",6.6,1001
"tt14826484",8.3,6
"tt14826970",4.1,16
"tt14827134",6.5,257
"tt14827932",4.8,31
"tt14828074",7.6,282
"tt14829576",8.4,18
"tt14829636",7.9,494
"tt14830832",6.1,59
"tt14831240",6.9,528
"tt14831802",7.6,21
"tt14832470",2.7,52
"tt14833540",7.2,58
"tt14833766",6.9,386
"tt14833800",9.4,10
"tt14837962",5.4,566
"tt14840362",9.3,7
"tt14840448",6.6,7
"tt14840706",5.9,17
"tt14842088",8.5,40
"tt14844208",6,46
"tt14844230",7.7,10
"tt14844248",5.8,16
"tt14844254",7.7,11
"tt14844274",5.1,9
"tt14844278",5.4,8
"tt14844280",6.7,20
"tt14844282",6.7,21
"tt14844302",3.4,6
"tt14844942",6.8,24
"tt14844980",6.1,73
"tt14845204",6.5,109
"tt14845876",2.6,23
"tt14846068",7.3,7
"tt14846302",5,9
"tt14847006",1.9,58
"tt14847700",6.7,8
"tt14849626",4.8,1177
"tt14850348",8.9,58
"tt14851514",6.2,40
"tt14852376",5.3,190
"tt14852808",6.5,71531
"tt14852960",6,1189
"tt14854224",8.4,16
"tt14855888",7.5,16
"tt14856616",7.8,6
"tt14856622",7.8,7
"tt14857030",2.2,42
"tt14857566",4.2,9
"tt14857600",6.8,11
"tt14859224",7.4,2558
"tt14859678",9.6,48
"tt14861366",8.5,6
"tt14861848",4.3,63
"tt14862638",6.6,20
"tt14864674",7.4,27
"tt14864684",8.2,145
"tt14865290",6.8,1955
"tt14865674",6.1,7
"tt14866380",7.6,15
"tt14866614",9.6,75
"tt14866630",9.1,53
"tt14866788",8.9,15
"tt14866994",7.4,265
"tt14867170",7.4,9
"tt14867276",8.6,6483
"tt14867944",6.3,21
"tt14869286",8.8,88
"tt14871490",7.7,7
"tt14872030",8.4,15
"tt14872600",6.2,661
"tt14872744",7.3,8
"tt14872906",6,7
"tt14872986",8.3,1535
"tt14873390",5.9,23
"tt14873528",7.5,76
"tt14873624",7.6,45
"tt14873792",5.6,154
"tt14874844",7.2,41
"tt14877120",7.4,262
"tt14877750",5.5,63
"tt14878772",6.7,6
"tt14878970",4.1,282
"tt14880772",5.5,8
"tt14881288",6.3,598
"tt14883574",8.4,51
"tt14884184",7.3,69
"tt14884398",7,52
